     567     97014    102356
     568     97060    102393
     569     97067    102422
     570     97116    102449
     571     97140    102494
     572     97152    102503
     573     97202    102527
     574     97258    102593
     575     97329    102655
     576     97354    102686
     577     97391    102744
     578     97442    102781
     579     97495    102829
     580     97537    102898
     581     97612    102954
     582     97654    103004
     583     97684    103058
     584     97708    103058
     585     97790    103134
     586     97815    103181
     587     97872    103227
     588     97905    103255
     589     97967    103341
     590     97993    103357
     591     98029    103375
     592     98068    103406
     593     98085    103405
     594     98143    103504
     595     98203    103560
     596     98170    103531
     597     98284    103646
     598     98295    103624
     599     98363    103676
     600     98374    103726
     601     98383    103722
     602     98466    103823
     603     98540    103891
     604     98575    103925
     605     98556    103911
     606     98607    103955
     607     98648    103983
     608     98702    104038
     609     98763    104135
     610     98793    104167
     611     98866    104221
     612     98840    104211
     613     98887    104234
     614     98918    104250
     615     99000    104351
     616     99002    104361
     617     99025    104385
     618     99076    104427
     619     99160    104497
     620     99144    104503
     621     99159    104519
     622     99189    104574
     623     99236    104597
     624     99224    104620
     625     99280    104663
     626     99324    104705
     627     99358    104706
     628     99370    104733
     629     99384    104762
     630     99406    104780
     631     99445    104777
     632     99468    104822
     633     99466    104842
     634     99525    104874
     635     99547    104868
     636     99600    104928
     637     99687    105023
     638     99706    105061
     639     99727    105070
     640     99730    105081
     641     99769    105117
     642     99796    105163
     643     99833    105223
     644     99938    105282
     645     99970    105311
     646    100021    105369
     647    100058    105398
     648    100070    105420
     649    100133    105497
     650    100142    105530
     651    100182    105526
     652    100205    105574
     653    100261    105591
     654    100318    105683
     655    100380    105741
     656    100417    105780
     657    100423    105789
     658    100438    105838
     659    100462    105845
     660    100488    105879
     661    100547    105913
     662    100586    105929
     663    100582    105948
     664    100610    105986
     665    100654    106006
     666    100676    106063
     667    100670    106030
     668    100675    106046
     669    100719    106103
     670    100764    106135
     671    100788    106165
     672    100807    106181
     673    100824    106204
     674    100859    106244
     675    100894    106283
     676    100964    106353
     677    100985    106342
     678    100997    106403
     679    100988    106400
     680    100979    106351
     681    100985    106334
     682    101002    106359
     683    101050    106410
     684    101103    106435
     685    101085    106467
     686    101138    106513
     687    101156    106530
     688    101163    106540
     689    101185    106569
     690    101238    106642
     691    101261    106666
     692    101260    106659
     693    101247    106632
     694    101282    106655
     695    101290    106665
     696    101250    106664
     697    101314    106678
     698    101354    106716
     699    101346    106727
     700    101364    106761
     701    101399    106780
     702    101405    106781
     703    101436    106787
     704    101500    106831
     705    101512    106887
     706    101533    106877
     707    101525    106918
     708    101574    106948
     709    101620    106993
     710    101606    107003
     711    101669    107026
     712    101648    107039
     713    101647    107039
     714    101673    107070
     715    101732    107106
     716    101743    107114
     717    101796    107180
     718    101826    107199
     719    101830    107242
     720    101857    107245
     721    101934    107306
     722    101981    107374
     723    102025    107424
     724    102036    107431
     725    102069    107416
     726    102094    107471
     727    102133    107527
     728    102147    107532
     729    102167    107557
     730    102208    107601
     731    102246    107635
     732    102238    107629
     733    102300    107706
     734    102341    107740
     735    102397    107758
